         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT           WEL_IN          WEL_OUT           GHB_IN          GHB_OUT           SWI_IN          SWI_OUT         IN_OUT  PERCENT_ERROR
  NaN                   1   138          365.0        50370.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0178493        0.0478493              0.0              0.0  2.7283731E-14  5.7020165E-11
  NaN                   1   139          365.0        50735.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0177767        0.0477767              0.0              0.0  2.7283731E-14  5.7106754E-11
  NaN                   1   140          365.0        51100.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0177045        0.0477045              0.0              0.0  4.8600013E-14  1.0187718E-10
  NaN                   1   141          365.0        51465.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0176321        0.0476321              0.0              0.0  4.5047299E-14  9.4573420E-11
  NaN                   1   142          365.0        51830.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0175600        0.0475600              0.0              0.0  3.7941872E-14  7.9776822E-11
  NaN                   1   143          365.0        52195.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0174877        0.0474877              0.0              0.0  3.7941872E-14  7.9898290E-11
  NaN                   1   144          365.0        52560.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0174158        0.0474158              0.0              0.0  4.8600013E-14  1.0249758E-10
  NaN                   1   145          365.0        52925.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0173436        0.0473436              0.0              0.0  3.4389158E-14  7.2637414E-11
  NaN                   1   146          365.0        53290.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0172718        0.0472718              0.0              0.0  6.6363581E-14  1.4038727E-10
  NaN                   1   147          365.0        53655.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0171998        0.0471998              0.0              0.0  3.4389158E-14  7.2858753E-11
  NaN                   1   148          365.0        54020.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0171280        0.0471280              0.0              0.0  2.7283731E-14  5.7892878E-11
  NaN                   1   149          365.0        54385.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0170562        0.0470562              0.0              0.0  2.3731017E-14  5.0431202E-11
  NaN                   1   150          365.0        54750.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0169847        0.0469847              0.0              0.0  3.7941872E-14  8.0753728E-11
  NaN                   1   151          365.0        55115.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0169132        0.0469132              0.0              0.0  4.5047299E-14  9.6022743E-11
  NaN                   1   152          365.0        55480.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0168419        0.0468419              0.0              0.0  3.0836445E-14  6.5830937E-11
  NaN                   1   153          365.0        55845.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0167706        0.0467706              0.0              0.0  4.5047299E-14  9.6315377E-11
  NaN                   1   154          365.0        56210.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166996        0.0466996              0.0              0.0  3.7941872E-14  8.1246617E-11
  NaN                   1   155          365.0        56575.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0166287        0.0466287              0.0              0.0  4.1494586E-14  8.8989436E-11
  NaN                   1   156          365.0        56940.0              0.0              0.0              0.0              0.0             0.03              0.0        0.0165607        0.0465607              0.0              0.0  2.3731017E-14  5.0967941E-11
